Video Title,Video URL,Likes,Comment,category,Comment_clean,lang,tokens_clean
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,한사람이 잘못통치하면 국민들이힘들어집니다,이스라엘,한사람이 잘못통치하면 국민들이힘들어집니다,ko,사람 잘못 통치 국민 힘들다 지다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,"ai목소리 인가요?
주머니경제 목소리랑똑같네요",이스라엘,ai목소리 인가요 주머니경제 목소리랑똑같네요,ko,ai 목소리 인가요 주머니 경제 목소리 똑같다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,소리가안나와요,이스라엘,소리가안나와요,ko,소리 가안 나오다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,지도자가 진짜 중요하다,이스라엘,지도자가 진짜 중요하다,ko,지도자 중요하다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,우리는 여기서 판단 잘해야되는게 이란이 미운게 아니라 이란 정권이 미운거임.,이스라엘,우리는 여기서 판단 잘해야되는게 이란이 미운게 아니라 이란 정권이 미운거임,ko,우리 여기 판단 이란 미우다 아니다 이란 정권 미우다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,누가 옆에 북한같은 나라가 있는게 좋을가요?,이스라엘,누가 옆에 북한같은 나라가 있는게 좋을가요,ko,누가 북한 나라 좋다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,제발 전쟁이 끝났으면ᆢ,이스라엘,제발 전쟁이 끝났으면,ko,제발 전쟁 끝나다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,제5차 중동전쟁 발발 할 것 같네요.,이스라엘,제5차 중동전쟁 발발 할 것 같네요,ko,중동전쟁 발발
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,옛날 그 페르시아제국이 현재의 이란임? 몰랐네,이스라엘,옛날 그 페르시아제국이 현재의 이란임 몰랐네,ko,옛날 페르시아 제국 현재 이란 모르다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,"평화가좋은데
피묻히네",이스라엘,평화가좋은데 피묻히네,ko,평화 좋다 묻히다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,"다른 관점


1. 이란 은 인종적 / 종교적 / 역사적으로 다른 중동국가들과 친해지기 힘들었음.

2. 자유민주주의 / 자본주의의 도입과 미국 기업의 진출로 번영을 이루고 영상의 시작부가 여기임.

3. 그러나 성장한 경제규모에 맞지않게 정치는 발전하지 못했고, 결국 빈부격차로 이어지게 됨.
    
4. 빈부격차에 불만을 가진 국민들을 선동하는 반미 세력이 등장했고, 결국 정권을 잡게 됨.
     반미 정권은 반미/ 자주 / 전통 을 강조하며 분리주의 성향이 강력했고 국민 결집을 위해 
    이상한 논리를 마구 꺼내기 시작함. 

5. 결국 이런 행동들은 중동국가내 반군과 연결되어 무기 및 자금 지원을 하게 되면서 
    대혼란의 중동 열리게됨.

6. 문제는 이란 국민들의 공포심임. 지속적인 세뇌로 인해, 이란 국민들은 전쟁이 나면 다른 나라가 쳐들어와서
    왕따인 자기네를 죄다 학살할거라는 믿음이 있음. 그래서 이란은 공격 받으면 전국민이 단결함.

7. 뒤로는 계속 다른 중동국가들을 괴롭히면서, 앞에서는 피해자 코스프레 하는 이란... 중동의 왕따 문제아임.",이스라엘,다른 관점 1 이란 은 인종적 종교적 역사적으로 다른 중동국가들과 친해지기 힘들었음 2 자유민주주의 자본주의의 도입과 미국 기업의 진출로 번영을 이루고 영상의 시작부가 여기임 3 그러나 성장한 경제규모에 맞지않게 정치는 발전하지 못했고 결국 빈부격차로 이어지게 됨 4 빈부격차에 불만을 가진 국민들을 선동하는 반미 세력이 등장했고 결국 정권을 잡게 됨 반미 정권은 반미 자주 전통 을 강조하며 분리주의 성향이 강력했고 국민 결집을 위해 이상한 논리를 마구 꺼내기 시작함 5 결국 이런 행동들은 중동국가내 반군과 연결되어 무기 및 자금 지원을 하게 되면서 대혼란의 중동 열리게됨 6 문제는 이란 국민들의 공포심임 지속적인 세뇌로 인해 이란 국민들은 전쟁이 나면 다른 나라가 쳐들어와서 왕따인 자기네를 죄다 학살할거라는 믿음이 있음 그래서 이란은 공격 받으면 전국민이 단결함 7 뒤로는 계속 다른 중동국가들을 괴롭히면서 앞에서는 피해자 코스프레 하는 이란 중동의 왕따 문제아임,ko,다른 관점 이란 인종 종교 역사 다른 중동 국가 친해지다 힘들다 자유 민주주의 자본주의 도입 미국 기업 진출 번영 이루다 영상 시작 부가 여기 성장하다 규모 맞다 정치 발전 결국 빈부격차 이어지다 빈부격차 불만 가지다 국민 선동 반미 세력 등장 결국 정권 잡다 반미 정권 반미 자주 전통 강조 분리 주의 성향 강력하다 국민 결집 이상하다 논리 마구 꺼내다 시작 결국 이렇다 행동 중동 국가 반군 연결 되어다 무기 자금 지원 혼란 중동 열리다 문제 이란 국민 포심 지속 세뇌 인하다 이란 국민 전쟁 나다 다른 나라 치다 들어오다 왕따 자기 죄다 학살 믿음 그래서 이란 공격 받다 국민 결함 로는 계속 다른 중동 국가 괴롭히다 에서는 피해자 코스프레 이란 중동 왕따 문제
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,"■ 이란 이스라엘 전쟁의 역사: 30년 우정이 원수가 된 이유

현재 이란과 이스라엘은 국경을 맞대고 있지도 않고 직접적인 영토 분쟁을 벌인 적도 없지만, 서로를 향해 미사일을 날리는 적대적인 관계입니다. 하지만 놀랍게도 두 나라는 아주 오랫동안 긴밀한 협력 관계였습니다.

1. 생존을 위해 손을 잡다 (1948년~1979년 이전)

이스라엘의 외곽 전략: 1948년 이스라엘 건국 직후 주변 아랍 국가들이 모두 적으로 돌아서자, 이스라엘은 아랍이 아니면서 아랍 국가들 뒤편에 있는 나라들과 친구가 되는 전략을 세웁니다. 그 핵심 파트너가 바로 이란(페르시아인)이었습니다.

비밀스러운 우정: 이란은 아랍 국가들의 압박에도 불구하고 이스라엘에 필요한 석유의 60%를 몰래 공급했습니다. 이스라엘의 모사드는 이란의 비밀경찰 '사바크'를 훈련시켜 주었으며, 수도 테헤란에는 이스라엘인 수백 세대가 거주하고 직항 노선이 다닐 정도로 두 나라는 경제, 군사, 정보 면에서 깊게 엮여 있었습니다.

2. 1979년 이슬람 혁명: 우정의 종말

호메이니의 등장: 친미 성향의 팔라비 국왕이 쫓겨나고 호메이니가 권력을 잡으면서 상황은 급변합니다. 호메이니는 미국을 '큰 악마', 이스라엘을 '작은 악마'로 규정했습니다.

명분과 실리: 혁명 정부는 미국과 결탁한 구체제를 부정하기 위해 반이스라엘 노선을 강화했습니다. 또한 중동 무슬림들에게 영향력을 행사하기 위해 팔레스타인을 지지하며 이스라엘과의 관계를 일주일 만에 완전히 끊어버렸습니다.

3. 전쟁 중의 기묘한 뒷거래 (1980년대)

이라크와의 전쟁: 1980년 이라크가 이란을 침공하자, 미국제 무기를 쓰던 이란은 부품 부족에 시달립니다. 이때 이란은 겉으로는 죽이겠다고 외치던 이스라엘로부터 몰래 무기 부품을 사들였습니다. 이스라엘 역시 이라크와 이란이 서로 싸우며 힘을 빼는 것이 유리하다고 판단해 비밀리에 거래에 응했습니다.

4. 진짜 원수가 된 결정적 계기

대리전의 시작: 1989년 호메이니 사후 하메네이가 집권하며 반이스라엘 정책은 더욱 공고해졌습니다. 이란은 레바논의 '헤즈볼라'와 가자 지구의 '하마스' 같은 무장 단체를 후원하며 이스라엘 바로 옆에 자기 대리인들을 심었습니다.

핵 위협과 구도의 변화: 이란의 핵 개발은 영토가 좁은 이스라엘에 실존적인 공포가 되었습니다. 이에 이스라엘은 과거의 적이었던 사우디아라비아 등 수니파 아랍 국가들과 '내 적의 적은 내 친구'라는 논리로 손을 잡으며 이란을 압박하기 시작했습니다.

5. 현재의 정면충돌 (2023년~현재)

대리전에서 직접 타격으로: 2023년 하마스의 기습 공격 이후 갈등은 걷잡을 수 없이 커졌습니다. 헤즈볼라와 하마스 뒤에 이란이 있다고 판단한 이스라엘과, 본토를 직접 타격하기 시작한 이란 사이에서 수십 년간 이어지던 대리전은 이제 직접적인 군사 충돌로 변했습니다.

결론: 영원한 적도 친구도 없는 중동

이란과 이스라엘의 역사는 종교나 민족의 문제가 아니라 철저한 이해관계에 따라 우정과 원수 관계가 뒤바뀔 수 있음을 보여줍니다. 과거에 이란이 이스라엘의 친구였다면 지금은 사우디가 그 자리를 대신하고 있습니다. 중동 정세의 복잡한 실타래는 '누가 손을 잡았는가'보다 '왜 그들이 지금 손을 잡아야만 하는가'를 이해할 때 비로소 풀립니다.",이스라엘,이란 이스라엘 전쟁의 역사 30년 우정이 원수가 된 이유 현재 이란과 이스라엘은 국경을 맞대고 있지도 않고 직접적인 영토 분쟁을 벌인 적도 없지만 서로를 향해 미사일을 날리는 적대적인 관계입니다 하지만 놀랍게도 두 나라는 아주 오랫동안 긴밀한 협력 관계였습니다 1 생존을 위해 손을 잡다 1948년 1979년 이전 이스라엘의 외곽 전략 1948년 이스라엘 건국 직후 주변 아랍 국가들이 모두 적으로 돌아서자 이스라엘은 아랍이 아니면서 아랍 국가들 뒤편에 있는 나라들과 친구가 되는 전략을 세웁니다 그 핵심 파트너가 바로 이란 페르시아인 이었습니다 비밀스러운 우정 이란은 아랍 국가들의 압박에도 불구하고 이스라엘에 필요한 석유의 60 를 몰래 공급했습니다 이스라엘의 모사드는 이란의 비밀경찰 사바크 를 훈련시켜 주었으며 수도 테헤란에는 이스라엘인 수백 세대가 거주하고 직항 노선이 다닐 정도로 두 나라는 경제 군사 정보 면에서 깊게 엮여 있었습니다 2 1979년 이슬람 혁명 우정의 종말 호메이니의 등장 친미 성향의 팔라비 국왕이 쫓겨나고 호메이니가 권력을 잡으면서 상황은 급변합니다 호메이니는 미국을 큰 악마 이스라엘을 작은 악마 로 규정했습니다 명분과 실리 혁명 정부는 미국과 결탁한 구체제를 부정하기 위해 반이스라엘 노선을 강화했습니다 또한 중동 무슬림들에게 영향력을 행사하기 위해 팔레스타인을 지지하며 이스라엘과의 관계를 일주일 만에 완전히 끊어버렸습니다 3 전쟁 중의 기묘한 뒷거래 1980년대 이라크와의 전쟁 1980년 이라크가 이란을 침공하자 미국제 무기를 쓰던 이란은 부품 부족에 시달립니다 이때 이란은 겉으로는 죽이겠다고 외치던 이스라엘로부터 몰래 무기 부품을 사들였습니다 이스라엘 역시 이라크와 이란이 서로 싸우며 힘을 빼는 것이 유리하다고 판단해 비밀리에 거래에 응했습니다 4 진짜 원수가 된 결정적 계기 대리전의 시작 1989년 호메이니 사후 하메네이가 집권하며 반이스라엘 정책은 더욱 공고해졌습니다 이란은 레바논의 헤즈볼라 와 가자 지구의 하마스 같은 무장 단체를 후원하며 이스라엘 바로 옆에 자기 대리인들을 심었습니다 핵 위협과 구도의 변화 이란의 핵 개발은 영토가 좁은 이스라엘에 실존적인 공포가 되었습니다 이에 이스라엘은 과거의 적이었던 사우디아라비아 등 수니파 아랍 국가들과 내 적의 적은 내 친구 라는 논리로 손을 잡으며 이란을 압박하기 시작했습니다 5 현재의 정면충돌 2023년 현재 대리전에서 직접 타격으로 2023년 하마스의 기습 공격 이후 갈등은 걷잡을 수 없이 커졌습니다 헤즈볼라와 하마스 뒤에 이란이 있다고 판단한 이스라엘과 본토를 직접 타격하기 시작한 이란 사이에서 수십 년간 이어지던 대리전은 이제 직접적인 군사 충돌로 변했습니다 결론 영원한 적도 친구도 없는 중동 이란과 이스라엘의 역사는 종교나 민족의 문제가 아니라 철저한 이해관계에 따라 우정과 원수 관계가 뒤바뀔 수 있음을 보여줍니다 과거에 이란이 이스라엘의 친구였다면 지금은 사우디가 그 자리를 대신하고 있습니다 중동 정세의 복잡한 실타래는 누가 손을 잡았는가 보다 왜 그들이 지금 손을 잡아야만 하는가 를 이해할 때 비로소 풀립니다,ko,이란 이스라엘 전쟁 역사 30년 우정 원수 이유 현재 이란 이스라엘 국경 맞대다 직접 영토 분쟁 벌이다 적도 서로 미사일 날리다 적대 관계 놀라다 나라 오랫동안 긴밀하다 협력 관계 생존 잡다 1948년 1979년 이전 이스라엘 외곽 전략 1948년 이스라엘 건국 직후 주변 아랍 국가 모두 돌아서다 이스라엘 아랍 아니다 아랍 국가 뒤편 나라 친구 전략 세우다 핵심 파트너 바로 이란 페르시아인 비밀스럽다 우정 이란 아랍 국가 압박 에도 불구 하고 이스라엘 필요하다 석유 60 몰래 공급 이스라엘 모사드 이란 비밀경찰 바크 훈련 시키다 주다 수도 테헤란 에는 이스라엘인 수백 세대 거주 하고 직항 노선 다니다 정도 나라 경제 군사 정보 깊다 1979년 이슬람 혁명 우정 종말 호메이니 등장 친미 성향 팔라비 국왕 쫓겨나다 호메이니 권력 잡다 상황 급변 호메이니 미국 크다 악마 이스라엘 작다 악마 규정 명분 실리 혁명 정부 미국 결탁 구체제 부정 이스라엘 노선 강화하다 중동 무슬림 에게 영향력 행사 팔레스타인 지지 이스라엘 과의 관계 일주일 만에 완전하다 끊다 버리다 전쟁 기묘하다 거래 1980년 이라크 와의 전쟁 1980년 이라크 이란 침공 미국 무기 쓰다 이란 부품 부족 시달리다 이란 으로는 죽이다 외치다 이스라엘 로부터 몰래 무기 부품 사들이다 이스라엘 역시 이라크 이란 서로 싸우다 빼다 유리하다 판단 비밀리 거래 원수 결정 계기 대리전 시작 1989년 호메이니 사후 하메네이 집권 이스라엘 정책 더욱 공고 이란 레바논 헤즈볼라 오다 가다 지구 하마스 무장 단체 후원 이스라엘 바로 자기 대리인 심다 위협 구도 변화 이란 개발 영토 좁다 이스라엘 실존 공포 되어다 이스라엘 과거 적다 사우디아라비아 수니파 아랍 국가 적의 적다 친구 라는 논리 잡다 이란 압박 시작 현재 정면 충돌 2023년 현재 대리전 직접 타격 2023년 하마스 기습 공격 이후 갈등 걷다 없이 커지다 헤즈볼라 하마스 이란 판단 이스라엘 본토 직접 타격 시작 이란 사이 수십 이어지다 대리전 이제 직접 군사 충돌 변하다 결론 영원하다 적도 친구 중동 이란 이스라엘 역사 종교 민족 문제 아니다 철저하다 이해관계 따르다 우정 원수 관계 바뀌다 보여주다 과거 이란 이스라엘 친구 지금 사우디 자리 대신 하고 중동 정세 복잡하다 타래 누가 잡다 보다 지금 잡다 이해 비로소 풀리다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,적도 동지도 없다. 돈에 따라 오가는 국제 정세,이스라엘,적도 동지도 없다 돈에 따라 오가는 국제 정세,ko,적도 동지 따르다 오가다 국제 정세
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,정말 유익한영상!! 늘 감사합니다,이스라엘,정말 유익한영상 늘 감사합니다,ko,유익하다 영상 감사하다
"이란 이스라엘 전쟁, 이것 모르면 절대 이해 못 합니다 | 30년 우정이 원수가 된 진짜 역사",https://www.youtube.com/watch?v=BU28_QKtzSs&pp=ygUM7J207Iqk65287JeY,7008,이스라엘의 위선과 이란의 독기의 콜라보레이션,이스라엘,이스라엘의 위선과 이란의 독기의 콜라보레이션,ko,이스라엘 위선 이란 독기 콜라보레이션
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"이번 이란 전쟁에 대한 피상적인 이야기보다, 더 깊숙이 들어가서 도대체 왜 이런 분쟁이 반복되고 있는 건지 그 뿌리를 찾고 싶었습니다. 숏폼의 시대에 장장 70분이 되는 영상을 많은 분들이 끝까지 시청해주고 계셔서 너무나 놀랍고 감사할 따름입니다. 앞으로도 깊이 있고 본질적인 내용을 소개해드리겠습니다 

클럽장 이혜성 올림",이스라엘,이번 이란 전쟁에 대한 피상적인 이야기보다 더 깊숙이 들어가서 도대체 왜 이런 분쟁이 반복되고 있는 건지 그 뿌리를 찾고 싶었습니다 숏폼의 시대에 장장 70분이 되는 영상을 많은 분들이 끝까지 시청해주고 계셔서 너무나 놀랍고 감사할 따름입니다 앞으로도 깊이 있고 본질적인 내용을 소개해드리겠습니다 클럽장 이혜성 올림,ko,이번 이란 전쟁 피상 이야기 보다 깊숙이 들어가다 도대체 이렇다 분쟁 반복 건지다 뿌리 찾다 싶다 숏폼 시대 장장 70분 영상 많다 까지 시청 해주다 계시다 너무나 놀라다 감사하다 따름 으로도 깊이 본질 내용 소개 해드리다 클럽 혜성 올리다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"유익하고 좋은 영상 너무 감사합니다.
혜성님 덕분에 주말마다 제 삶의 질이 높아지네요~ ^^
감사합니다.",이스라엘,유익하고 좋은 영상 너무 감사합니다 혜성님 덕분에 주말마다 제 삶의 질이 높아지네요 감사합니다,ko,유익하다 좋다 영상 감사하다 혜성 덕분 주말 마다 높아지다 감사하다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,박현도 교수님의 자세한 설명 너무 좋네요 구독하고 갑니다,이스라엘,박현도 교수님의 자세한 설명 너무 좋네요 구독하고 갑니다,ko,박현 교수 자세하다 설명 좋다 구독 하고 가다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"벌벗사에서 ""내가 이러니까 혜성씨를 좋아할 수 밖에 없어요""라고 말씀하시던 교수님이 생생합니다!!초롱초롱 열심인 모범생 혜성님 덕분에 저희가 정말 많이 배웠습니다",이스라엘,벌벗사에서 내가 이러니까 혜성씨를 좋아할 수 밖에 없어요 라고 말씀하시던 교수님이 생생합니다 초롱초롱 열심인 모범생 혜성님 덕분에 저희가 정말 많이 배웠습니다,ko,벌벗사 이러니까 혜성 좋아하다 밖에 라고 말씀 교수 생생하다 초롱초롱 열심 모범생 혜성 덕분 저희 많이 배우다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,벌거벗은 세계사를 통해 이혜성님 팬이 되었어요. 과하지 않게 교수님들의 강의를 잘받아주셔서 많은 시청자들이 잘 봤었습니다.,이스라엘,벌거벗은 세계사를 통해 이혜성님 팬이 되었어요 과하지 않게 교수님들의 강의를 잘받아주셔서 많은 시청자들이 잘 봤었습니다,ko,벌겋다 벗다 세계사 혜성 되어다 교수 들다 강의 받다 많다 시청자 자다 보다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,벌거벗은 세계사에서 제일 좋아하던 박현도교수님과 혜성씨 함께 보니 참으로 좋아요^^,이스라엘,벌거벗은 세계사에서 제일 좋아하던 박현도교수님과 혜성씨 함께 보니 참으로 좋아요,ko,벌겋다 벗다 세계사 제일 좋아하다 박현 교수 혜성 함께 보다 참으로 좋다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"이혜성님이 벌벗사에서 빠져서 이제 이조합 못보나 너무 슬펐는데 이렇게 다시 뭉치시다니 박현도교수님, 이혜성아나운서의 이조합 너무 그리웠습니다. 유익한 이 수업 벌써 세번째 보는 중입니다. 2편도 기다리고 있습니다.",이스라엘,이혜성님이 벌벗사에서 빠져서 이제 이조합 못보나 너무 슬펐는데 이렇게 다시 뭉치시다니 박현도교수님 이혜성아나운서의 이조합 너무 그리웠습니다 유익한 이 수업 벌써 세번째 보는 중입니다 2편도 기다리고 있습니다,ko,혜성 벌벗사 빠지다 이제 조합 보다 슬프다 이렇게 다시 뭉치다 박현 교수 혜성 아나운서 조합 그립다 유익하다 수업 벌써 세번 보다 편도 기다리다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,이런 고퀄리티 강의 영상을 내가 누려도 되는 걸까..,이스라엘,이런 고퀄리티 강의 영상을 내가 누려도 되는 걸까,ko,이렇다 퀄리티 강의 영상 누리다 걸다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"선한기부 기사보고 왔습니다
미모도 마음도 아름다운분
너무 훌륭한 일 하셨어요
앞으로도 응원할게요 :)",이스라엘,선한기부 기사보고 왔습니다 미모도 마음도 아름다운분 너무 훌륭한 일 하셨어요 앞으로도 응원할게요,ko,한기부 기사 보고 오다 미모 마음 아름답다 훌륭하다 으로도 응원
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"이번 영상도 보기만 해도 배부른 느낌 느낄수 있는 믿고 보는 힐링되는 이혜성님 목소리 영상~
좋아요 꾹~ 
이번주 주말, 다음주도 어디 아픈데 없이 항상 건강하길 바라며 매일 한번 이상은 베시시 미소짓는 시간이 많기를~",이스라엘,이번 영상도 보기만 해도 배부른 느낌 느낄수 있는 믿고 보는 힐링되는 이혜성님 목소리 영상 좋아요 꾹 이번주 주말 다음주도 어디 아픈데 없이 항상 건강하길 바라며 매일 한번 이상은 베시시 미소짓는 시간이 많기를,ko,이번 영상 보기 해도 배부르다 느낌 느끼다 믿다 보다 힐링 혜성 목소리 영상 좋다 이번 주말 다음주 어디 아프다 없이 항상 건강하다 바라다 매일 한번 이상은 베다 미소 짓다 시간 많다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"내 명의 집도 없지만”...이혜성, 고액 기부자 됐다 "" 혜성님 응원합니다~  일신우일신 초대손님도 존경하실분 품격이 높아집니다",이스라엘,내 명의 집도 없지만 이혜성 고액 기부자 됐다 혜성님 응원합니다 일신우일신 초대손님도 존경하실분 품격이 높아집니다,ko,명의 집도 혜성 고액 부자 돼다 혜성 응원 신우 일신 초대 손님 존경 품격 높아지다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,내가지금껏본 아나운서중에 제일 똑똑한거 같아,이스라엘,내가지금껏본 아나운서중에 제일 똑똑한거 같아,ko,지금껏 보다 아나운서 제일 똑똑하다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"1시간 10분의 긴 영상을 흥미진진하게 다 봤어요. 박현도 교수님, 이혜성님의 앞날을 응원합니다.",이스라엘,1시간 10분의 긴 영상을 흥미진진하게 다 봤어요 박현도 교수님 이혜성님의 앞날을 응원합니다,ko,1시간 10분 기다 영상 흥미진진 보다 박현 교수 혜성 앞날 응원
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,귀한 분을 모셨네요 ㅎㄷㄷ,이스라엘,귀한 분을 모셨네요,ko,귀하다 모시다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"혜성님+ 교수님 조합 넘 좋아요 .  벌벗사가  진행자도 ,내용도 흥미위주로 바뀐것같아 아쉬웠는데  이렇게  방송해주셔서 감사해요",이스라엘,혜성님 교수님 조합 넘 좋아요 벌벗사가 진행자도 내용도 흥미위주로 바뀐것같아 아쉬웠는데 이렇게 방송해주셔서 감사해요,ko,혜성 교수 조합 넘다 좋다 벌벗 사가 진행자 내용 흥미 위주 바뀌다 아쉽다 이렇게 방송 해주다 감사하다
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,천사님 이걸 기다렷습니다....이제 승승장구하십시오.,이스라엘,천사님 이걸 기다렷습니다 이제 승승장구하십시오,ko,천사 렷습 이제 승승장구
중동은 왜 싸우는가ㅣ유대인 3천년 역사의 오해와 진실 (박현도 교수),https://www.youtube.com/watch?v=MbFDt7_bFsw&t=127s&pp=ygUM7J207Iqk65287JeY,13477,"유튜브 댓글 잘 안쓰는 조용한 시청자인데, 멋진 나눔기사를 보고 칭찬하지 않을 수 없네요. 저도 제 위치에서 할 수 있는 좋은 나눔 계획할게요멋진사람 혜성님",이스라엘,유튜브 댓글 잘 안쓰는 조용한 시청자인데 멋진 나눔기사를 보고 칭찬하지 않을 수 없네요 저도 제 위치에서 할 수 있는 좋은 나눔 계획할게요멋진사람 혜성님,ko,유튜브 댓글 자다 쓰다 조용하다 시청자 인데 멋지다 나눔 기사 보고 칭찬 위치 좋다 나눔 계획 멋지다 사람 혜성
